dataset,role,scale,loss_observed,index,mixture_domain,proportion_raw,proportion_normalized,mapping_type_A16,official_quality_domain_A16,candidate_quality_domains,candidate_weights,q_soft_0_1,q_semantic_range_low_0_1,q_semantic_range_high_0_1,q_semantic_range_width,mapping_confidence,rationale,weighted_soft_quality_contribution,weighted_soft_low_contribution,weighted_soft_high_contribution
A4_A5_train_1m,train,1m,True,103,arxiv,0.004,0.0039960039960039,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,1.845899850334381e-05,1.845899850334381e-05,1.845899850334381e-05
A4_A5_train_1m,train,1m,True,104,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,105,arxiv,0.009,0.0089910089910089,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.153274663252416e-05,4.153274663252416e-05,4.153274663252416e-05
A4_A5_train_1m,train,1m,True,106,arxiv,0.028,0.028028028028028,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0001294716741871202,0.0001294716741871202,0.0001294716741871202
A4_A5_train_1m,train,1m,True,107,arxiv,0.009,0.0089910089910089,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.153274663252416e-05,4.153274663252416e-05,4.153274663252416e-05
A4_A5_train_1m,train,1m,True,108,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,109,arxiv,0.005,0.0049950049950049,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,2.307374812917988e-05,2.307374812917988e-05,2.307374812917988e-05
A4_A5_train_1m,train,1m,True,110,arxiv,0.001,0.001,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.6193643754619e-06,4.6193643754619e-06,4.6193643754619e-06
A4_A5_train_1m,train,1m,True,111,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,112,arxiv,0.148,0.1481481481481481,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0006843502778462073,0.0006843502778462073,0.0006843502778462073
A4_A5_train_1m,train,1m,True,113,arxiv,0.005,0.005,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,2.3096821877309503e-05,2.3096821877309503e-05,2.3096821877309503e-05
A4_A5_train_1m,train,1m,True,114,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,115,arxiv,0.109,0.109109109109109,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0005040147316570036,0.0005040147316570036,0.0005040147316570036
A4_A5_train_1m,train,1m,True,116,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,117,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,118,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,119,arxiv,0.351,0.3506493506493506,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0016197771186684583,0.0016197771186684583,0.0016197771186684583
A4_A5_train_1m,train,1m,True,120,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,121,arxiv,0.132,0.1318681318681318,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0006091469506103601,0.0006091469506103601,0.0006091469506103601
A4_A5_train_1m,train,1m,True,122,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,123,arxiv,0.018,0.0179820179820179,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,8.306549326504878e-05,8.306549326504878e-05,8.306549326504878e-05
A4_A5_train_1m,train,1m,True,124,arxiv,0.714,0.7132867132867133,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00329493123284695,0.00329493123284695,0.00329493123284695
A4_A5_train_1m,train,1m,True,125,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,126,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,127,arxiv,0.059,0.059059059059059,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00027281531346571756,0.00027281531346571756,0.00027281531346571756
A4_A5_train_1m,train,1m,True,128,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,129,arxiv,0.228,0.2282282282282282,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0010542693469522654,0.0010542693469522654,0.0010542693469522654
A4_A5_train_1m,train,1m,True,130,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,131,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,132,arxiv,0.041,0.041,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00018939393939393793,0.00018939393939393793,0.00018939393939393793
A4_A5_train_1m,train,1m,True,133,arxiv,0.011,0.0110220440881763,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,5.0914837805692044e-05,5.0914837805692044e-05,5.0914837805692044e-05
A4_A5_train_1m,train,1m,True,134,arxiv,0.01,0.01,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.6193643754619005e-05,4.6193643754619005e-05,4.6193643754619005e-05
A4_A5_train_1m,train,1m,True,135,arxiv,0.46,0.4604604604604604,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0021270346473598336,0.0021270346473598336,0.0021270346473598336
A4_A5_train_1m,train,1m,True,136,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,137,arxiv,0.106,0.1058941058941058,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0004891634603386224,0.0004891634603386224,0.0004891634603386224
A4_A5_train_1m,train,1m,True,138,arxiv,0.008,0.008,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,3.69549150036952e-05,3.69549150036952e-05,3.69549150036952e-05
A4_A5_train_1m,train,1m,True,139,arxiv,0.157,0.157,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0007252402069475183,0.0007252402069475183,0.0007252402069475183
A4_A5_train_1m,train,1m,True,140,arxiv,0.052,0.0519480519480519,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00023996698054347512,0.00023996698054347512,0.00023996698054347512
A4_A5_train_1m,train,1m,True,141,arxiv,0.034,0.034,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00015705838876570462,0.00015705838876570462,0.00015705838876570462
A4_A5_train_1m,train,1m,True,142,arxiv,0.001,0.001002004008016,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.6286216186991515e-06,4.6286216186991515e-06,4.6286216186991515e-06
A4_A5_train_1m,train,1m,True,143,arxiv,0.002,0.002002002002002,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,9.247976727651442e-06,9.247976727651442e-06,9.247976727651442e-06
A4_A5_train_1m,train,1m,True,144,arxiv,0.001,0.001002004008016,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.6286216186991515e-06,4.6286216186991515e-06,4.6286216186991515e-06
A4_A5_train_1m,train,1m,True,145,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,146,arxiv,0.031,0.0309690309690309,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00014305723840091767,0.00014305723840091767,0.00014305723840091767
A4_A5_train_1m,train,1m,True,147,arxiv,0.006,0.006,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,2.7716186252771402e-05,2.7716186252771402e-05,2.7716186252771402e-05
A4_A5_train_1m,train,1m,True,148,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,149,arxiv,0.234,0.2337662337662338,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0010798514124456392,0.0010798514124456392,0.0010798514124456392
A4_A5_train_1m,train,1m,True,150,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,151,arxiv,0.056,0.056056056056056,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0002589433483742404,0.0002589433483742404,0.0002589433483742404
A4_A5_train_1m,train,1m,True,152,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,153,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,154,arxiv,0.056,0.056,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00025868440502586643,0.00025868440502586643,0.00025868440502586643
A4_A5_train_1m,train,1m,True,155,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,156,arxiv,0.008,0.008,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,3.69549150036952e-05,3.69549150036952e-05,3.69549150036952e-05
A4_A5_train_1m,train,1m,True,157,arxiv,0.116,0.1158841158841158,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.000535310956596983,0.000535310956596983,0.000535310956596983
A4_A5_train_1m,train,1m,True,158,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,159,arxiv,0.094,0.094094094094094,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0004346549061996178,0.0004346549061996178,0.0004346549061996178
A4_A5_train_1m,train,1m,True,160,arxiv,0.001,0.001001001001001,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.623988363825721e-06,4.623988363825721e-06,4.623988363825721e-06
A4_A5_train_1m,train,1m,True,161,arxiv,0.008,0.008008008008008,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,3.699190691060577e-05,3.699190691060577e-05,3.699190691060577e-05
A4_A5_train_1m,train,1m,True,162,arxiv,0.261,0.261,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.001205654101995556,0.001205654101995556,0.001205654101995556
A4_A5_train_1m,train,1m,True,163,arxiv,0.237,0.2372372372372372,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0010958852422266968,0.0010958852422266968,0.0010958852422266968
A4_A5_train_1m,train,1m,True,164,arxiv,0.486,0.4864864864864864,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0022472583448193023,0.0022472583448193023,0.0022472583448193023
A4_A5_train_1m,train,1m,True,165,arxiv,0.001,0.001002004008016,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.6286216186991515e-06,4.6286216186991515e-06,4.6286216186991515e-06
A4_A5_train_1m,train,1m,True,166,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,167,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,168,arxiv,0.212,0.2122122122122122,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0009802855331310539,0.0009802855331310539,0.0009802855331310539
A4_A5_train_1m,train,1m,True,169,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,170,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,171,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,172,arxiv,0.026,0.0259740259740259,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00011998349027173732,0.00011998349027173732,0.00011998349027173732
A4_A5_train_1m,train,1m,True,173,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,174,arxiv,0.001,0.001001001001001,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.623988363825721e-06,4.623988363825721e-06,4.623988363825721e-06
A4_A5_train_1m,train,1m,True,175,arxiv,0.001,0.001,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.6193643754619e-06,4.6193643754619e-06,4.6193643754619e-06
A4_A5_train_1m,train,1m,True,176,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,177,arxiv,0.002,0.002,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,9.2387287509238e-06,9.2387287509238e-06,9.2387287509238e-06
A4_A5_train_1m,train,1m,True,178,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,179,arxiv,0.001,0.001002004008016,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,4.6286216186991515e-06,4.6286216186991515e-06,4.6286216186991515e-06
A4_A5_train_1m,train,1m,True,180,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,181,arxiv,0.083,0.083083083083083,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00038379103419753486,0.00038379103419753486,0.00038379103419753486
A4_A5_train_1m,train,1m,True,182,arxiv,0.057,0.0569430569430569,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.00026304072867265545,0.00026304072867265545,0.00026304072867265545
A4_A5_train_1m,train,1m,True,183,arxiv,0.235,0.2347652347652347,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0010844661620714748,0.0010844661620714748,0.0010844661620714748
A4_A5_train_1m,train,1m,True,184,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
A4_A5_train_1m,train,1m,True,185,arxiv,0.168,0.168,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0007760532150775992,0.0007760532150775992,0.0007760532150775992
A4_A5_train_1m,train,1m,True,186,arxiv,0.0,0.0,direct,arxiv,arxiv,"{""arxiv"":1.0}",0.0046193643754619,0.0046193643754619,0.0046193643754619,0.0,official,A16 official one-to-one mapping,0.0,0.0,0.0
